period,time_period_s,attacker_key,reason
1,162.04,metrica:Home:1,complete_ten_defenders_unavailable
1,162.04,metrica:Home:10,attacker_complete_support_unavailable
1,162.04,metrica:Home:12,attacker_complete_support_unavailable
1,162.04,metrica:Home:13,attacker_complete_support_unavailable
1,162.04,metrica:Home:14,attacker_complete_support_unavailable
1,162.04,metrica:Home:2,complete_ten_defenders_unavailable
1,162.04,metrica:Home:3,complete_ten_defenders_unavailable
1,162.04,metrica:Home:4,complete_ten_defenders_unavailable
1,162.04,metrica:Home:5,attacker_complete_support_unavailable
1,162.04,metrica:Home:6,attacker_complete_support_unavailable
1,162.04,metrica:Home:7,complete_ten_defenders_unavailable
1,162.04,metrica:Home:8,attacker_complete_support_unavailable
1,162.04,metrica:Home:9,attacker_complete_support_unavailable
1,166.04,metrica:Home:1,complete_ten_defenders_unavailable
1,166.04,metrica:Home:10,attacker_complete_support_unavailable
1,166.04,metrica:Home:12,attacker_complete_support_unavailable
1,166.04,metrica:Home:13,attacker_complete_support_unavailable
1,166.04,metrica:Home:14,attacker_complete_support_unavailable
1,166.04,metrica:Home:2,complete_ten_defenders_unavailable
1,166.04,metrica:Home:3,complete_ten_defenders_unavailable
1,166.04,metrica:Home:4,complete_ten_defenders_unavailable
1,166.04,metrica:Home:5,attacker_complete_support_unavailable
1,166.04,metrica:Home:6,attacker_complete_support_unavailable
1,166.04,metrica:Home:7,complete_ten_defenders_unavailable
1,166.04,metrica:Home:8,attacker_complete_support_unavailable
1,166.04,metrica:Home:9,attacker_complete_support_unavailable
1,170.04,metrica:Home:1,complete_ten_defenders_unavailable
1,170.04,metrica:Home:10,attacker_complete_support_unavailable
1,170.04,metrica:Home:12,attacker_complete_support_unavailable
1,170.04,metrica:Home:13,attacker_complete_support_unavailable
1,170.04,metrica:Home:14,attacker_complete_support_unavailable
1,170.04,metrica:Home:2,complete_ten_defenders_unavailable
1,170.04,metrica:Home:3,complete_ten_defenders_unavailable
1,170.04,metrica:Home:4,complete_ten_defenders_unavailable
1,170.04,metrica:Home:5,attacker_complete_support_unavailable
1,170.04,metrica:Home:6,attacker_complete_support_unavailable
1,170.04,metrica:Home:7,complete_ten_defenders_unavailable
1,170.04,metrica:Home:8,attacker_complete_support_unavailable
1,170.04,metrica:Home:9,attacker_complete_support_unavailable
1,174.04,metrica:Home:1,complete_ten_defenders_unavailable
1,174.04,metrica:Home:10,attacker_complete_support_unavailable
1,174.04,metrica:Home:12,attacker_complete_support_unavailable
1,174.04,metrica:Home:13,attacker_complete_support_unavailable
1,174.04,metrica:Home:14,attacker_complete_support_unavailable
1,174.04,metrica:Home:2,complete_ten_defenders_unavailable
1,174.04,metrica:Home:3,complete_ten_defenders_unavailable
1,174.04,metrica:Home:4,complete_ten_defenders_unavailable
1,174.04,metrica:Home:5,attacker_complete_support_unavailable
1,174.04,metrica:Home:6,attacker_complete_support_unavailable
1,174.04,metrica:Home:7,complete_ten_defenders_unavailable
1,174.04,metrica:Home:8,attacker_complete_support_unavailable
1,174.04,metrica:Home:9,attacker_complete_support_unavailable
1,178.04,metrica:Home:1,complete_ten_defenders_unavailable
1,178.04,metrica:Home:10,attacker_complete_support_unavailable
1,178.04,metrica:Home:12,attacker_complete_support_unavailable
1,178.04,metrica:Home:13,attacker_complete_support_unavailable
1,178.04,metrica:Home:14,attacker_complete_support_unavailable
1,178.04,metrica:Home:2,complete_ten_defenders_unavailable
1,178.04,metrica:Home:3,complete_ten_defenders_unavailable
1,178.04,metrica:Home:4,complete_ten_defenders_unavailable
1,178.04,metrica:Home:5,attacker_complete_support_unavailable
1,178.04,metrica:Home:6,attacker_complete_support_unavailable
1,178.04,metrica:Home:7,complete_ten_defenders_unavailable
1,178.04,metrica:Home:8,attacker_complete_support_unavailable
1,178.04,metrica:Home:9,attacker_complete_support_unavailable
1,182.04,metrica:Home:1,complete_ten_defenders_unavailable
1,182.04,metrica:Home:10,attacker_complete_support_unavailable
1,182.04,metrica:Home:12,attacker_complete_support_unavailable
1,182.04,metrica:Home:13,attacker_complete_support_unavailable
1,182.04,metrica:Home:14,attacker_complete_support_unavailable
1,182.04,metrica:Home:2,complete_ten_defenders_unavailable
1,182.04,metrica:Home:3,complete_ten_defenders_unavailable
1,182.04,metrica:Home:4,complete_ten_defenders_unavailable
1,182.04,metrica:Home:5,attacker_complete_support_unavailable
1,182.04,metrica:Home:6,attacker_complete_support_unavailable
1,182.04,metrica:Home:7,complete_ten_defenders_unavailable
1,182.04,metrica:Home:8,attacker_complete_support_unavailable
1,182.04,metrica:Home:9,attacker_complete_support_unavailable
1,186.04,metrica:Home:1,complete_ten_defenders_unavailable
1,186.04,metrica:Home:10,attacker_complete_support_unavailable
1,186.04,metrica:Home:12,attacker_complete_support_unavailable
1,186.04,metrica:Home:13,attacker_complete_support_unavailable
1,186.04,metrica:Home:14,attacker_complete_support_unavailable
1,186.04,metrica:Home:2,complete_ten_defenders_unavailable
1,186.04,metrica:Home:3,complete_ten_defenders_unavailable
1,186.04,metrica:Home:4,complete_ten_defenders_unavailable
1,186.04,metrica:Home:5,attacker_complete_support_unavailable
1,186.04,metrica:Home:6,attacker_complete_support_unavailable
1,186.04,metrica:Home:7,complete_ten_defenders_unavailable
1,186.04,metrica:Home:8,attacker_complete_support_unavailable
1,186.04,metrica:Home:9,attacker_complete_support_unavailable
1,190.04,metrica:Home:1,complete_ten_defenders_unavailable
1,190.04,metrica:Home:10,attacker_complete_support_unavailable
1,190.04,metrica:Home:12,attacker_complete_support_unavailable
1,190.04,metrica:Home:13,attacker_complete_support_unavailable
1,190.04,metrica:Home:14,attacker_complete_support_unavailable
1,190.04,metrica:Home:2,complete_ten_defenders_unavailable
1,190.04,metrica:Home:3,complete_ten_defenders_unavailable
1,190.04,metrica:Home:4,complete_ten_defenders_unavailable
1,190.04,metrica:Home:5,attacker_complete_support_unavailable
1,190.04,metrica:Home:6,attacker_complete_support_unavailable
1,190.04,metrica:Home:7,complete_ten_defenders_unavailable
1,190.04,metrica:Home:8,attacker_complete_support_unavailable
1,190.04,metrica:Home:9,attacker_complete_support_unavailable
1,194.04,metrica:Home:1,complete_ten_defenders_unavailable
1,194.04,metrica:Home:10,attacker_complete_support_unavailable
1,194.04,metrica:Home:12,attacker_complete_support_unavailable
1,194.04,metrica:Home:13,attacker_complete_support_unavailable
1,194.04,metrica:Home:14,attacker_complete_support_unavailable
1,194.04,metrica:Home:2,complete_ten_defenders_unavailable
1,194.04,metrica:Home:3,complete_ten_defenders_unavailable
1,194.04,metrica:Home:4,complete_ten_defenders_unavailable
1,194.04,metrica:Home:5,attacker_complete_support_unavailable
1,194.04,metrica:Home:6,attacker_complete_support_unavailable
1,194.04,metrica:Home:7,complete_ten_defenders_unavailable
1,194.04,metrica:Home:8,attacker_complete_support_unavailable
1,194.04,metrica:Home:9,attacker_complete_support_unavailable
1,198.04,metrica:Home:1,complete_ten_defenders_unavailable
1,198.04,metrica:Home:10,attacker_complete_support_unavailable
1,198.04,metrica:Home:12,attacker_complete_support_unavailable
1,198.04,metrica:Home:13,attacker_complete_support_unavailable
1,198.04,metrica:Home:14,attacker_complete_support_unavailable
1,198.04,metrica:Home:2,complete_ten_defenders_unavailable
1,198.04,metrica:Home:3,complete_ten_defenders_unavailable
1,198.04,metrica:Home:4,complete_ten_defenders_unavailable
1,198.04,metrica:Home:5,attacker_complete_support_unavailable
1,198.04,metrica:Home:6,attacker_complete_support_unavailable
1,198.04,metrica:Home:7,complete_ten_defenders_unavailable
1,198.04,metrica:Home:8,attacker_complete_support_unavailable
1,198.04,metrica:Home:9,attacker_complete_support_unavailable
1,202.04,metrica:Away:15,attacker_complete_support_unavailable
1,202.04,metrica:Away:16,complete_ten_defenders_unavailable
1,202.04,metrica:Away:17,attacker_complete_support_unavailable
1,202.04,metrica:Away:18,complete_ten_defenders_unavailable
1,202.04,metrica:Away:19,complete_ten_defenders_unavailable
1,202.04,metrica:Away:20,attacker_complete_support_unavailable
1,202.04,metrica:Away:21,complete_ten_defenders_unavailable
1,202.04,metrica:Away:22,complete_ten_defenders_unavailable
1,202.04,metrica:Away:23,complete_ten_defenders_unavailable
1,202.04,metrica:Away:24,complete_ten_defenders_unavailable
1,202.04,metrica:Away:26,attacker_complete_support_unavailable
1,206.04,metrica:Away:15,attacker_complete_support_unavailable
1,206.04,metrica:Away:16,complete_ten_defenders_unavailable
1,206.04,metrica:Away:17,attacker_complete_support_unavailable
1,206.04,metrica:Away:18,complete_ten_defenders_unavailable
1,206.04,metrica:Away:19,complete_ten_defenders_unavailable
1,206.04,metrica:Away:20,attacker_complete_support_unavailable
1,206.04,metrica:Away:21,complete_ten_defenders_unavailable
1,206.04,metrica:Away:22,complete_ten_defenders_unavailable
1,206.04,metrica:Away:23,complete_ten_defenders_unavailable
1,206.04,metrica:Away:24,complete_ten_defenders_unavailable
1,206.04,metrica:Away:26,attacker_complete_support_unavailable
1,210.04,metrica:Home:1,complete_ten_defenders_unavailable
1,210.04,metrica:Home:10,attacker_complete_support_unavailable
1,210.04,metrica:Home:12,attacker_complete_support_unavailable
1,210.04,metrica:Home:13,attacker_complete_support_unavailable
1,210.04,metrica:Home:14,attacker_complete_support_unavailable
1,210.04,metrica:Home:2,complete_ten_defenders_unavailable
1,210.04,metrica:Home:3,complete_ten_defenders_unavailable
1,210.04,metrica:Home:4,complete_ten_defenders_unavailable
1,210.04,metrica:Home:5,attacker_complete_support_unavailable
1,210.04,metrica:Home:6,attacker_complete_support_unavailable
1,210.04,metrica:Home:7,complete_ten_defenders_unavailable
1,210.04,metrica:Home:8,attacker_complete_support_unavailable
1,210.04,metrica:Home:9,attacker_complete_support_unavailable
1,214.04,metrica:Home:1,complete_ten_defenders_unavailable
1,214.04,metrica:Home:10,attacker_complete_support_unavailable
1,214.04,metrica:Home:12,attacker_complete_support_unavailable
1,214.04,metrica:Home:13,attacker_complete_support_unavailable
1,214.04,metrica:Home:14,attacker_complete_support_unavailable
1,214.04,metrica:Home:2,complete_ten_defenders_unavailable
1,214.04,metrica:Home:3,complete_ten_defenders_unavailable
1,214.04,metrica:Home:4,complete_ten_defenders_unavailable
1,214.04,metrica:Home:5,attacker_complete_support_unavailable
1,214.04,metrica:Home:6,attacker_complete_support_unavailable
1,214.04,metrica:Home:7,complete_ten_defenders_unavailable
1,214.04,metrica:Home:8,attacker_complete_support_unavailable
1,214.04,metrica:Home:9,attacker_complete_support_unavailable
1,218.04,metrica:Home:1,complete_ten_defenders_unavailable
1,218.04,metrica:Home:10,attacker_complete_support_unavailable
1,218.04,metrica:Home:12,attacker_complete_support_unavailable
1,218.04,metrica:Home:13,attacker_complete_support_unavailable
1,218.04,metrica:Home:14,attacker_complete_support_unavailable
1,218.04,metrica:Home:2,complete_ten_defenders_unavailable
1,218.04,metrica:Home:3,complete_ten_defenders_unavailable
1,218.04,metrica:Home:4,complete_ten_defenders_unavailable
1,218.04,metrica:Home:5,attacker_complete_support_unavailable
1,218.04,metrica:Home:6,attacker_complete_support_unavailable
1,218.04,metrica:Home:7,complete_ten_defenders_unavailable
1,218.04,metrica:Home:8,attacker_complete_support_unavailable
1,218.04,metrica:Home:9,attacker_complete_support_unavailable
1,222.04,metrica:Home:1,complete_ten_defenders_unavailable
1,222.04,metrica:Home:10,attacker_complete_support_unavailable
1,222.04,metrica:Home:12,attacker_complete_support_unavailable
1,222.04,metrica:Home:13,attacker_complete_support_unavailable
1,222.04,metrica:Home:14,attacker_complete_support_unavailable
1,222.04,metrica:Home:2,complete_ten_defenders_unavailable
1,222.04,metrica:Home:3,complete_ten_defenders_unavailable
1,222.04,metrica:Home:4,complete_ten_defenders_unavailable
1,222.04,metrica:Home:5,attacker_complete_support_unavailable
1,222.04,metrica:Home:6,attacker_complete_support_unavailable
1,222.04,metrica:Home:7,complete_ten_defenders_unavailable
1,222.04,metrica:Home:8,attacker_complete_support_unavailable
1,222.04,metrica:Home:9,attacker_complete_support_unavailable
1,226.04,metrica:Home:1,complete_ten_defenders_unavailable
1,226.04,metrica:Home:10,attacker_complete_support_unavailable
1,226.04,metrica:Home:12,attacker_complete_support_unavailable
1,226.04,metrica:Home:13,attacker_complete_support_unavailable
1,226.04,metrica:Home:14,attacker_complete_support_unavailable
1,226.04,metrica:Home:2,complete_ten_defenders_unavailable
1,226.04,metrica:Home:3,complete_ten_defenders_unavailable
1,226.04,metrica:Home:4,complete_ten_defenders_unavailable
1,226.04,metrica:Home:5,attacker_complete_support_unavailable
1,226.04,metrica:Home:6,attacker_complete_support_unavailable
1,226.04,metrica:Home:7,complete_ten_defenders_unavailable
1,226.04,metrica:Home:8,attacker_complete_support_unavailable
1,226.04,metrica:Home:9,attacker_complete_support_unavailable
1,230.04,metrica:Home:1,complete_ten_defenders_unavailable
1,230.04,metrica:Home:10,attacker_complete_support_unavailable
1,230.04,metrica:Home:12,attacker_complete_support_unavailable
1,230.04,metrica:Home:13,attacker_complete_support_unavailable
1,230.04,metrica:Home:14,attacker_complete_support_unavailable
1,230.04,metrica:Home:2,complete_ten_defenders_unavailable
1,230.04,metrica:Home:3,complete_ten_defenders_unavailable
1,230.04,metrica:Home:4,complete_ten_defenders_unavailable
1,230.04,metrica:Home:5,attacker_complete_support_unavailable
1,230.04,metrica:Home:6,attacker_complete_support_unavailable
1,230.04,metrica:Home:7,complete_ten_defenders_unavailable
1,230.04,metrica:Home:8,attacker_complete_support_unavailable
1,230.04,metrica:Home:9,attacker_complete_support_unavailable
1,234.04,metrica:Away:15,attacker_complete_support_unavailable
1,234.04,metrica:Away:16,complete_ten_defenders_unavailable
1,234.04,metrica:Away:17,attacker_complete_support_unavailable
1,234.04,metrica:Away:18,complete_ten_defenders_unavailable
1,234.04,metrica:Away:19,complete_ten_defenders_unavailable
1,234.04,metrica:Away:20,attacker_complete_support_unavailable
1,234.04,metrica:Away:21,complete_ten_defenders_unavailable
1,234.04,metrica:Away:22,complete_ten_defenders_unavailable
1,234.04,metrica:Away:23,complete_ten_defenders_unavailable
1,234.04,metrica:Away:24,complete_ten_defenders_unavailable
1,234.04,metrica:Away:26,attacker_complete_support_unavailable
1,238.04,metrica:Away:15,attacker_complete_support_unavailable
1,238.04,metrica:Away:16,complete_ten_defenders_unavailable
1,238.04,metrica:Away:17,attacker_complete_support_unavailable
1,238.04,metrica:Away:18,complete_ten_defenders_unavailable
1,238.04,metrica:Away:19,complete_ten_defenders_unavailable
1,238.04,metrica:Away:20,attacker_complete_support_unavailable
1,238.04,metrica:Away:21,complete_ten_defenders_unavailable
1,238.04,metrica:Away:22,complete_ten_defenders_unavailable
1,238.04,metrica:Away:23,complete_ten_defenders_unavailable
1,238.04,metrica:Away:24,complete_ten_defenders_unavailable
1,238.04,metrica:Away:26,attacker_complete_support_unavailable
1,242.04,metrica:Away:15,restart_or_ball_out_span
1,242.04,metrica:Away:16,restart_or_ball_out_span
1,242.04,metrica:Away:17,restart_or_ball_out_span
1,242.04,metrica:Away:18,restart_or_ball_out_span
1,242.04,metrica:Away:19,restart_or_ball_out_span
1,242.04,metrica:Away:20,restart_or_ball_out_span
1,242.04,metrica:Away:21,restart_or_ball_out_span
1,242.04,metrica:Away:22,restart_or_ball_out_span
1,242.04,metrica:Away:23,restart_or_ball_out_span
1,242.04,metrica:Away:24,restart_or_ball_out_span
1,242.04,metrica:Away:26,restart_or_ball_out_span
1,246.04,metrica:Away:15,attacker_complete_support_unavailable
1,246.04,metrica:Away:16,complete_ten_defenders_unavailable
1,246.04,metrica:Away:17,attacker_complete_support_unavailable
1,246.04,metrica:Away:18,complete_ten_defenders_unavailable
1,246.04,metrica:Away:19,complete_ten_defenders_unavailable
1,246.04,metrica:Away:20,attacker_complete_support_unavailable
1,246.04,metrica:Away:21,complete_ten_defenders_unavailable
1,246.04,metrica:Away:22,complete_ten_defenders_unavailable
1,246.04,metrica:Away:23,complete_ten_defenders_unavailable
1,246.04,metrica:Away:24,complete_ten_defenders_unavailable
1,246.04,metrica:Away:26,attacker_complete_support_unavailable
