episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,start_boundary_kind,end_boundary_kind,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
B000064,1.5199999999999818,7.24460772003334,7.2304404013114105,-6.179549999999999,-3.7539885714285717,0.9980444325946383,1.001959399142459,4.9323551190500545,4.7668604259978435,4.792363613080181,4.4928559279190745,0.19555525979945082,-12.146577869084643,12.146577869084643,0,Home,1,1,Home_1_1_4,5509,5547,220.36,221.88,34.63275,53.02717714285715,28.453200000000002,49.27318857142858,valley,valley,False,False,False,False,False,False,False,True,False,False
B000065,4.1200000000000045,17.758911674106823,17.57049087893195,-14.774250000000004,-9.510188571428579,0.9893900708200718,1.0107237069512272,5.873363942406878,4.3121696901979725,4.4928559279190745,0.9538940124512053,0.8393781256747287,-50.55240833221124,96.51582902430629,0,Home,1,1,Home_1_1_4,5547,5650,221.88,226.0,28.453200000000002,49.27318857142858,13.678949999999999,39.763,valley,direction,False,False,False,False,False,False,False,False,False,False
B000066,2.4799999999999898,7.10161006050422,6.46743529465735,4.839000000000004,4.2908971428571405,0.9106998609549335,1.0980566077515692,4.136019603830745,2.8332404051596476,0.9538940124512053,4.067679936094594,1.0597075173044685,-127.13446044580098,127.13446044580098,0,Home,1,1,Home_1_1_4,5650,5712,226.0,228.48,13.678949999999999,39.763,18.517950000000003,44.05389714285714,direction,valley,False,False,False,False,False,False,False,True,False,False
B000067,4.600000000000023,20.818453281736062,20.79635222012215,20.621999999999996,2.687262857142855,0.9989383907961451,1.0010627374156766,4.715952945985791,4.521801827409428,4.067679936094594,4.4240379912403895,0.27596178929282167,-13.789801222948249,21.38382648000244,0,Home,1,1,Home_1_1_4,5712,5827,228.48,233.08,18.517950000000003,44.05389714285714,39.13995,46.741159999999994,valley,valley,False,False,False,False,False,False,False,True,False,False
B000068,6.280000000000001,19.248358310060333,18.622387457859997,18.596400000000003,0.9834742857142942,0.9674792601988729,1.0336138883167814,4.428597584169084,3.073626555333859,4.4240379912403895,0.8933979390790238,1.124027358050823,99.30637850837935,120.48225677746095,0,Home,1,1,Home_1_1_4,5827,5984,233.08,239.36,39.13995,46.741159999999994,57.73635,47.72463428571429,valley,valley,False,False,False,False,False,False,False,True,False,False
B000069,1.3599999999999852,1.3309887751485112,1.249887902540195,-0.9970500000000015,0.7537314285714274,0.9390672001728436,1.064886516977636,1.041468314447868,0.9762319233654897,0.8933979390790238,1.0392516200840196,0.20079331462212413,67.22429660297986,67.22429660297986,0,Home,1,1,Home_1_1_4,5984,6018,239.36,240.72,57.73635,47.72463428571429,56.7393,48.478365714285715,valley,valley,False,True,False,False,False,False,False,False,True,False
B000070,2.4000000000000057,2.5447181980982454,2.532622374152769,-2.4973500000000044,-0.4212114285714321,0.9952466941311946,1.0047760076942078,1.1067714238696191,1.0599542061072131,1.0392516200840196,0.9790283735023537,0.10090091791564165,24.624082686182795,29.997022606137744,0,Home,1,1,Home_1_1_4,6018,6078,240.72,243.12,56.7393,48.478365714285715,54.241949999999996,48.05715428571428,valley,valley,False,False,False,False,False,False,False,False,False,False
B000071,2.1599999999999966,1.8452963933870883,1.772947342911439,-1.727249999999998,-0.3999371428571479,0.9607927210311994,1.0408072189875879,1.013618452548581,0.8565716037850847,0.9790283735023537,0.6271425815572281,0.2288234016774422,-45.556597011151375,65.93141445803782,0,Home,1,1,Home_1_1_4,6078,6132,243.12,245.28,54.241949999999996,48.05715428571428,52.5147,47.657217142857135,valley,valley,False,False,False,False,False,False,False,False,False,False
B000072,1.039999999999992,0.7763994359638071,0.7576642605173634,-0.3801000000000059,0.6554228571428666,0.9758691537131448,1.0247275428217382,0.8122112956465134,0.7421158696537984,0.6271425815572281,0.7753502697601278,0.07056529341985009,-45.65507320323959,45.65507320323959,0,Home,1,1,Home_1_1_4,6132,6158,245.28,246.32,52.5147,47.657217142857135,52.13459999999999,48.31264,valley,valley,False,True,True,False,False,False,False,False,True,False
B000073,1.3600000000000136,1.218853983258441,1.212634006534565,-0.29069999999999396,1.177274285714283,0.9948968647522095,1.0051293108146053,0.9663335820704936,0.8927628528920248,0.7753502697601278,0.8862755969067202,0.05135608007631807,14.148641995089525,26.552210071161426,0,Home,1,1,Home_1_1_4,6158,6192,246.32,247.68,52.13459999999999,48.31264,51.8439,49.489914285714285,valley,valley,False,True,False,False,False,False,False,False,True,False
B000074,7.439999999999998,5.505281911441878,4.3070114409994265,-4.306349999999995,-0.07547999999999888,0.7823416693789956,1.2782139046662009,1.0749893212570734,0.740739697235047,0.8862755969067202,0.09527886701672046,1.2234223239172566,102.19208088377123,127.7008619764521,0,Home,1,1,Home_1_1_4,6192,6378,247.68,255.12,51.8439,49.489914285714285,47.53755,49.414434285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B000075,6.319999999999993,3.3336293256442238,2.9543463209713137,0.3213000000000008,-2.9368228571428574,0.8862252015377824,1.128381362056501,0.978649689909539,0.5247547925039139,0.09527886701672046,0.10047908199401846,0.6522474594827475,62.745156523516954,67.02024608337217,0,Home,1,1,Home_1_1_4,6378,6536,255.12,261.44,47.53755,49.414434285714286,47.858850000000004,46.47761142857143,valley,valley,False,False,False,False,False,False,False,False,False,False
B000076,1.3600000000000136,0.43218342859456466,0.4010464085924382,-0.18479999999999563,0.3559314285714237,0.9279541557079543,1.0776394435532006,0.5761218260221496,0.31157327991022776,0.10047908199401846,0.5756212260833763,0.0563628849109075,-2.204780581086766,2.204780581086766,0,Home,1,1,Home_1_1_4,6536,6570,261.44,262.8,47.858850000000004,46.47761142857143,47.67405000000001,46.83354285714285,valley,valley,False,True,True,True,False,False,False,False,True,False
B000077,2.319999999999993,1.6719286389402632,1.5675844966979597,-0.473850000000013,1.4942514285714381,0.9375905527233261,1.0665636477409028,0.964871856247464,0.7182006305015264,0.5756212260833763,0.4847927392194437,0.22323433693775804,55.05836287305358,66.58834405632932,0,Home,1,1,Home_1_1_4,6570,6628,262.8,265.12,47.67405000000001,46.83354285714285,47.200199999999995,48.32779428571429,valley,valley,False,False,False,False,False,False,False,False,False,False
B000078,1.240000000000009,0.7214639192947386,0.6525116187393123,-0.42644999999999555,-0.49387428571429126,0.9044272364682767,1.1056721421890479,0.7977161277103213,0.5787934600496156,0.4847927392194437,0.793686634944132,0.13365225657468702,68.7991684721125,68.7991684721125,0,Home,1,1,Home_1_1_4,6628,6659,265.12,266.36,47.200199999999995,48.32779428571429,46.77375,47.83392,valley,valley,False,True,True,False,False,False,False,False,True,False
B000079,1.3600000000000136,1.51822537733481,1.512492978496102,-0.24450000000000216,-1.492600000000003,0.9962242767613522,1.003790033355664,1.3323158643872708,1.1071234590946781,0.793686634944132,1.3269789923626156,0.04800698649999835,-8.667385214140651,27.031289321125346,0,Home,1,1,Home_1_1_4,6659,6693,266.36,267.72,46.77375,47.83392,46.52925,46.341319999999996,valley,valley,False,True,False,False,False,False,False,False,True,False
B000080,5.319999999999993,12.733821363528367,11.098863422918122,-5.655749999999998,-9.549725714285714,0.8716050827214352,1.147308591727889,3.1574325246865778,2.3856157692579982,1.3269789923626156,1.9154294374482355,2.115662849798669,90.79705192247869,146.68229590964233,0,Home,1,1,Home_1_1_4,6693,6826,267.72,273.04,46.52925,46.341319999999996,40.8735,36.79159428571428,valley,valley,False,False,False,False,False,False,False,True,False,False
B000081,2.159999999999968,3.6509848167874526,3.3565214198388116,3.0722999999999985,1.3517428571428667,0.919346857977968,1.0877287405967997,2.1597631011424188,1.694364542857011,1.9154294374482355,0.42667530699872136,0.5863496712728857,95.89230616372406,95.89230616372406,0,Home,1,1,Home_1_1_4,6826,6880,273.04,275.2,40.8735,36.79159428571428,43.9458,38.14333714285715,valley,direction,False,False,False,False,False,False,False,True,False,False
B000082,3.759999999999991,12.779739368015647,11.841292482022734,-8.8671,7.84797714285714,0.9265676036913866,1.0792520653820221,5.860909397057813,3.367580626393607,0.42667530699872136,5.763539652999131,1.929283960933237,-17.100050454618817,125.36758547077378,0,Home,1,1,Home_1_1_4,6880,6974,275.2,278.96,43.9458,38.14333714285715,35.0787,45.99131428571429,direction,valley,True,False,False,False,False,False,False,False,False,False
B000083,4.720000000000027,21.920935671865617,19.23743008397739,-18.294,5.950485714285712,0.8775825253055978,1.1394939748279207,6.017495746775512,4.653671692854085,5.763539652999131,3.7711978122024545,4.615285505443912,85.21825545598533,89.55735187250423,0,Home,1,1,Home_1_1_4,6974,7092,278.96,283.68,35.0787,45.99131428571429,16.784699999999997,51.9418,valley,valley,True,False,False,False,False,False,False,False,False,False
B000084,4.9599999999999795,11.966526870370057,9.456763484173322,-2.642249999999997,-9.080137142857147,0.7902680190013126,1.2653934816490897,3.7743248701918852,2.4234749565716402,3.7711978122024545,1.5454222728044036,2.967233728910834,120.90519002615879,121.05144692529686,0,Home,1,1,Home_1_1_4,7092,7216,283.68,288.64,16.784699999999997,51.9418,14.14245,42.86166285714285,valley,valley,False,False,False,False,False,False,False,True,False,False
B000085,1.9600000000000364,2.803881184079473,2.7626411675169047,2.4052499999999988,-1.359028571428567,0.9852918102247946,1.0149277499544522,1.5631725589253,1.4328490374957996,1.5454222728044036,1.2596657740222414,0.2062911901070214,-33.71900211131613,38.7825372821585,0,Home,1,1,Home_1_1_4,7216,7265,288.64,290.6,14.14245,42.86166285714285,16.5477,41.50263428571429,valley,valley,False,False,False,False,False,False,False,False,False,False
B000086,1.0399999999999636,1.4782145744724489,1.4445437321485983,0.15360000000000085,-1.4363542857142875,0.9772219521405632,1.0233089809429092,1.5180523912228403,1.4153714865123956,1.2596657740222414,1.486096228808666,0.13299630702667065,-41.39154042721443,41.39154042721443,0,Home,1,1,Home_1_1_4,7265,7291,290.6,291.64,16.5477,41.50263428571429,16.7013,40.06628,valley,valley,False,True,False,False,False,False,False,False,True,False
B000087,1.400000000000034,1.8031023241456579,1.7677697332364655,-0.14999999999999858,-1.7613942857142817,0.980404555839096,1.0199871002681469,1.5620899461930635,1.2934348425680335,1.486096228808666,0.8414711637286518,0.13556899735292505,37.976758524530126,46.86301400997502,0,Home,1,1,Home_1_1_4,7291,7326,291.64,293.04,16.7013,40.06628,16.5513,38.30488571428572,valley,valley,False,True,False,False,False,False,False,False,True,False
B000088,1.759999999999991,1.596655663991861,1.5083065460370986,1.381649999999997,-0.605005714285717,0.9446661418944412,1.0585750411193862,0.9415720198817964,0.9057302836338961,0.8414711637286518,0.8975115853945731,0.2231005680025619,65.04905356013975,65.04905356013975,0,Home,1,1,Home_1_1_4,7326,7370,293.04,294.8,16.5513,38.30488571428572,17.932949999999998,37.69988,valley,valley,False,False,False,False,False,False,False,False,False,False
B000089,1.839999999999975,1.4599860434039384,1.2298379499323795,0.6645000000000039,1.0348628571428549,0.8423628126369128,1.1871369260350222,0.9661366468604888,0.7956843121381599,0.8975115853945731,0.6433434232233471,0.3278423695873553,118.42688436992034,118.42688436992034,0,Home,1,1,Home_1_1_4,7370,7416,294.8,296.64,17.932949999999998,37.69988,18.597450000000002,38.734742857142855,valley,direction,False,False,False,False,False,False,False,False,False,False
B000090,3.480000000000018,4.486476915651569,3.9654220529225026,-3.8583000000000034,-0.9154742857142892,0.8838610177818347,1.1313995977666618,1.8497617831340112,1.2818780263012755,0.6433434232233471,0.7890694281870843,0.7354753581455531,157.88681800985862,160.8606804659266,0,Home,1,1,Home_1_1_4,7416,7503,296.64,300.12,18.597450000000002,38.734742857142855,14.739149999999999,37.819268571428566,direction,direction,False,False,False,False,False,False,False,True,False,False
B000091,2.6399999999999864,1.781087855149159,1.4849509924057924,1.418849999999999,0.438114285714299,0.8337325910750393,1.1994253441748879,0.9948389015578424,0.6763621762226283,0.7890694281870843,0.042816945434662884,0.40743677080053636,113.59325606806958,114.56762699456657,0,Home,1,1,Home_1_1_4,7503,7569,300.12,302.76,14.739149999999999,37.819268571428566,16.157999999999998,38.257382857142865,direction,valley,False,False,False,False,False,False,False,False,False,False
B000092,2.5600000000000023,3.076572771407121,2.7719156091285644,-2.4941999999999993,1.2093314285714172,0.9009751483501505,1.1099085272564755,1.773729128250585,1.183955942009428,0.042816945434662884,1.180320110181383,0.5499458631660676,-95.97485781723118,95.97485781723118,0,Home,1,1,Home_1_1_4,7569,7633,302.76,305.32,16.157999999999998,38.257382857142865,13.663799999999998,39.46671428571428,valley,valley,False,False,False,False,False,False,False,False,False,False
B000093,1.8000000000000114,1.7013908905740704,1.6185304007434094,0.9039000000000019,1.3426114285714306,0.9512983816419148,1.0511948924731982,1.3829867896919223,0.950328095098541,1.180320110181383,0.18058199915370876,0.19541385258972593,-58.768689257354225,58.768689257354225,0,Home,1,1,Home_1_1_4,7633,7678,305.32,307.12,13.663799999999998,39.46671428571428,14.5677,40.80932571428571,valley,valley,False,False,False,False,False,False,False,False,False,False
B000094,1.759999999999991,1.3731544787154668,1.3534237423358493,-0.1692000000000018,-1.342805714285717,0.985631087626736,1.014578387952294,1.0763133653626673,0.7668765326008999,0.18058199915370876,0.7096202715866144,0.07170811842897096,-32.82492883858361,38.713995979410576,0,Home,1,1,Home_1_1_4,7678,7722,307.12,308.88,14.5677,40.80932571428571,14.398499999999999,39.466519999999996,valley,valley,False,False,False,False,False,False,False,False,False,False
B000095,1.759999999999991,1.288325904596212,1.2091460589555552,-1.194749999999999,-0.18602857142856521,0.9385405157513513,1.0654841034746882,0.855013796283968,0.7315059530331544,0.7096202715866144,0.3167727268238477,0.17778538461147242,-68.47378685039168,72.44781841133174,0,Home,1,1,Home_1_1_4,7722,7766,308.88,310.64,14.398499999999999,39.466519999999996,13.20375,39.28049142857143,valley,direction,False,False,False,False,False,False,False,False,False,False
B000096,4.639999999999986,7.551341641023457,7.520846787341249,5.1402,5.4901257142857105,0.9959616641476606,1.004054710133643,2.0856116706645396,1.6162419978838585,0.3167727268238477,1.9093392999953032,0.08149099394386486,-20.50655938208755,43.90776768610652,0,Home,1,1,Home_1_1_4,7766,7882,310.64,315.28,13.20375,39.28049142857143,18.34395,44.77061714285714,direction,valley,False,False,False,False,False,False,False,True,False,False
B000097,6.640000000000043,13.488863114641891,13.319262993968549,10.749750000000002,7.864199999999997,0.9874266556616439,1.0127334463438513,2.583680030744566,2.0307240548864707,1.9093392999953032,1.4136453100046291,0.8739533430093862,-28.786285452134916,43.2595543390498,0,Home,1,1,Home_1_1_4,7882,8048,315.28,321.92,18.34395,44.77061714285714,29.093700000000002,52.63481714285714,valley,valley,False,False,False,False,False,False,False,True,False,False
B000098,4.519999999999982,5.915401116409662,5.91068213106161,5.641949999999998,1.7619771428571482,0.9992022543771443,1.0007983825290236,1.4519086703328032,1.3096374843881295,1.4136453100046291,1.2340067661800238,0.09819925367831388,3.565362244972908,30.364528263625278,0,Home,1,1,Home_1_1_4,8048,8161,321.92,326.44,29.093700000000002,52.63481714285714,34.73565,54.396794285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B000099,4.519999999999982,5.112631011240536,4.93021786032187,4.929000000000002,-0.10957714285714815,0.9643210803757173,1.0369990041184016,1.2880195781400665,1.1320156319929282,1.2340067661800238,0.9161715177858819,0.5965788544761372,-46.62842969623896,53.014732583306944,0,Home,1,1,Home_1_1_4,8161,8274,326.44,330.96,34.73565,54.396794285714286,39.66465,54.28721714285714,valley,valley,False,False,False,False,False,False,False,True,False,False
