match_id,variable,rank_group,n,median,q1,q3,mean,sd
J03WOY,attacker_defender_start_distance_m,near,34737,9.93553904342,5.82686915956,14.9101626313,11.18176374,7.27627103473
J03WOY,attacker_goalward_offset_from_centroid_m,far,34737,-5.72899935586,-14.8542845726,4.23371429443,-5.10818044012,13.1321011838
J03WOY,attacker_goalward_offset_from_centroid_m,middle,46316,-5.72899935586,-14.8542845726,4.23371429443,-5.10818044012,13.1320539273
J03WOY,attacker_goalward_offset_from_centroid_m,near,34737,-5.72899935586,-14.8542845726,4.23371429443,-5.10818044012,13.1321011838
J03WOY,ball_abs_lateral_offset_from_centroid_m,far,34737,11.0575714026,5.07785704104,17.5162855778,11.6903250204,7.65655447098
J03WOY,ball_abs_lateral_offset_from_centroid_m,middle,46316,11.0575714026,5.07785704104,17.5162855778,11.6903250204,7.65652691846
J03WOY,ball_abs_lateral_offset_from_centroid_m,near,34737,11.0575714026,5.07785704104,17.5162855778,11.6903250204,7.65655447098
J03WOY,ball_defender_distance_m,far,34737,28.3872522903,15.7588269095,40.4475784198,28.7360411663,15.8966247278
J03WOY,ball_defender_distance_m,middle,46316,24.5006613348,15.2299138207,34.641343891,25.615382375,13.8051458543
J03WOY,ball_defender_distance_m,near,34737,24.6961131585,14.584755846,35.4481608858,25.8536682558,14.4172140304
J03WOY,ball_goalward_offset_from_centroid_m,far,34737,-2.07457107135,-15.8605699267,12.9227128165,-0.283677409499,21.1751040563
J03WOY,ball_goalward_offset_from_centroid_m,middle,46316,-2.07457107135,-15.8605699267,12.9227128165,-0.283677409499,21.1750278566
J03WOY,ball_goalward_offset_from_centroid_m,near,34737,-2.07457107135,-15.8605699267,12.9227128165,-0.283677409499,21.1751040563
J03WOY,defender_abs_lateral_offset_from_centroid_m,far,34737,12.6055714718,6.96585714136,17.9938568081,12.8741188982,7.42783000385
J03WOY,defender_abs_lateral_offset_from_centroid_m,middle,46316,7.01085706949,3.48128562655,12.4933570853,8.4580064845,6.30662507622
J03WOY,defender_abs_lateral_offset_from_centroid_m,near,34737,7.32685715812,3.60228556224,12.9062855925,8.66697546111,6.31764112514
J03WOY,defender_centroid_distance_m,far,34737,18.9163965572,15.1225997629,23.3203911979,19.4025937938,6.03295764844
J03WOY,defender_centroid_distance_m,middle,46316,12.2641131613,7.779375537,17.4915565475,12.9748729932,6.75873209724
J03WOY,defender_centroid_distance_m,near,34737,13.4620443158,8.5995377569,18.591624667,13.9107023449,6.79428930881
